Component_ID,Lot_ID,Iddq_uA_0h,Iddq_uA_24h,Iddq_uA_96h,Iddq_uA_168h,Leakage_nA_0h,Leakage_nA_24h,Leakage_nA_96h,Leakage_nA_168h,PropDelay_ns_0h,PropDelay_ns_24h,PropDelay_ns_96h,PropDelay_ns_168h,Ground_Truth
COMP_06049,LOT_29,11.926224886694374,63.38897718445287,92.108910958061,120.63315999746965,546.4186311339752,542.4963123787757,541.9080411674992,586.0153255064698,3.4028189288256465,3.3703564738976177,3.4711060563310494,3.4989600207338714,Dynamic_Outlier
COMP_06050,LOT_29,12.2626630831813,12.191971806139223,13.128188188947691,13.054780106808906,551.8376196779834,526.0685671223746,559.8447448434108,564.8174533978838,3.380773405365101,3.3984916043397537,3.3700091736813156,3.4230983044690677,Normal
COMP_06051,LOT_29,12.675660460620483,13.470251674409308,13.317155042060493,13.659052797858438,567.7331779221125,553.8323928114073,542.567651927873,552.9273571814417,3.3147316381964234,3.3793608566290203,3.4162036734003216,3.431576761579758,Normal
COMP_06052,LOT_29,13.627622113157784,13.749775334680166,13.795943020531743,13.778278975359903,566.4774533644692,577.7333882003084,583.132636090433,598.7850225622416,3.3628728063079882,3.3968620252623807,3.3778584745458584,3.511781360876277,Normal
COMP_06053,LOT_29,12.883309910200007,12.959712189473468,13.726678540318286,13.448238068116256,530.4390894288272,525.9616162494914,542.8550093484658,538.5880687831637,3.4242546480173406,3.433013643142716,3.439360076693968,3.503894670021045,Normal
COMP_06054,LOT_29,13.577560793020858,13.965217971078777,14.04507462626692,13.536147898213462,575.2552907274945,566.2471495441229,566.7211890354541,575.0347082629785,3.372029418902409,3.3669606149525992,3.4237780428228497,3.41243788201378,Normal
COMP_06055,LOT_29,12.819286269811913,12.692788118819866,12.627224107160801,13.231442101593439,579.6051725173552,562.3171382336724,561.2643839040743,572.5523424003509,3.3452988616795634,3.38469167318792,3.449742864858979,3.4596651907116063,Normal
COMP_06056,LOT_29,14.001728529287123,13.243571670542533,13.466704112216139,14.165192722319507,554.0142188349163,572.6690087595757,568.7069367340295,564.7026809363631,3.405738463463175,8.696514713296391,15.468957536010661,16.147416271009316,Timing_Outlier
COMP_06057,LOT_29,12.553163841316971,13.210646434716564,13.235422688863775,13.332041201582566,561.7784357703431,557.5518344796201,556.8951676172704,553.5907860330534,3.425984033359968,3.423744916018215,3.4416324489429018,3.464116330064803,Normal
COMP_06058,LOT_29,12.901969981850113,13.576524323896683,13.677181301261337,13.515957939113644,566.2446633748958,548.7972514888393,554.7234746543825,559.338382102152,3.364901224011384,11.139640922013635,16.99412497047977,24.421417317752244,Timing_Outlier
COMP_06059,LOT_29,13.514305567793706,12.884435003664914,13.069466933840033,13.329568559275467,557.3267823479305,572.9350124080081,10.0,550.6422197078732,3.2974906782423807,3.286664399805835,3.4063581522784876,3.3875634268541535,Sensor_Glitch
COMP_06060,LOT_29,13.960881682370795,13.613504511895757,13.779934188988724,13.368729548946872,588.4065437065411,591.5347290382995,587.5602944418846,596.0658885625529,3.3049246012370466,3.3595197178685567,3.3943467040331727,3.4255074894073774,Normal
COMP_06061,LOT_29,13.165545765480898,19.862535259137914,12.96176310585762,12.85909714808825,571.7658581256565,2314.1003286346504,3941.4016613071813,5839.040725968021,3.301210221363982,3.3242339928498574,3.3820926867139915,3.423407237740306,Leakage_Only_Outlier
COMP_06062,LOT_29,12.996640366145911,13.531870958042036,14.538915034916307,14.31644131248918,534.7228521830732,547.6529279117266,550.4536141120707,556.152979531745,3.358065673616694,3.365426864833559,3.455832015010597,3.4692036806421607,Normal
COMP_06063,LOT_29,12.80902273234922,13.077146021313249,13.167872773521523,13.123151203194615,564.0483119069839,522.7155297915809,554.2330921571372,564.1677308972027,3.4135190699096793,3.4383154395511775,3.4168726418285793,3.481967905810276,Normal
COMP_06064,LOT_29,13.436949155638452,13.978172600587875,13.65978661491882,14.015888538893073,578.2407720823205,564.2142419000105,585.7197166164747,586.4087370047577,3.3275848295396475,3.303161826246299,3.3847377607184224,3.400241580968673,Normal
COMP_06065,LOT_29,12.950230842201734,82.63002593050774,106.37201617534517,114.41117340420809,549.7378545067713,569.1837276743528,552.6970345330345,542.8426014280097,3.355082889472841,3.40978160274037,3.372366949019796,3.384112964446297,Dynamic_Outlier
COMP_06066,LOT_29,12.490381786129044,71.66281477222694,108.10741889384015,133.68651870539998,556.6205247375565,564.2690992603389,577.0633231404412,586.3426109912634,3.439339590556696,3.417987500345095,3.423653825116369,3.4538456704236955,Dynamic_Outlier
COMP_06067,LOT_29,13.249348497169683,12.772890366110255,13.035132516112691,13.20269640590865,570.2484944676312,549.8815170640478,595.2947797440385,582.5161822468675,3.486493745449838,3.4934475044103017,3.5472781895929884,3.5594654356339226,Normal
COMP_06068,LOT_29,13.432699798523458,12.98024836617726,13.293924675319097,13.965925342086308,584.9333368018538,556.5940289749652,598.3044562326065,585.6908818669675,3.439455108894882,3.4326768558515726,3.5042586150685358,3.5367322551708975,Normal
COMP_06069,LOT_29,12.510551247903438,12.831167531734495,13.08916035547674,13.021088069747046,586.2601542170744,590.1467038875405,596.0267761839385,590.2756728529429,3.3970639783588896,3.3566297635110938,3.414530512948048,3.4538318403851966,Normal
COMP_06070,LOT_29,13.063806533760824,12.60252347796908,13.533545667932696,13.117155423796918,543.0788434554707,1100.678020320188,2993.325655146252,6683.465607167944,3.4242049135761823,3.462100977222565,3.4403075109779975,3.525097270530309,Leakage_Only_Outlier
COMP_06071,LOT_29,13.378191945616676,24.71109734601341,13.240859185581908,14.131589417066577,553.1163275889847,982.6023805962705,584.9615520462822,569.027864014688,3.374589262974595,5.225651363478022,3.4398801154096534,3.4401454808705685,Multivariate_Outlier
COMP_06072,LOT_29,13.763659598064075,13.127576929843976,13.96956224789824,13.810981792879987,556.5214145502168,561.3393541930436,574.330509589213,557.3065218866345,3.453580178324842,3.4525402979564714,3.4997083635097326,3.492391132260488,Normal
COMP_06073,LOT_29,12.385459537957418,13.125648398903829,13.580552015101983,12.770438314230894,538.5598479619667,561.4096638655708,542.9896242281084,526.9610975341151,3.3130476458537843,3.3714433715192498,3.4164348974447885,3.426077320560217,Normal
COMP_06074,LOT_29,12.544873174503385,12.841621548191057,12.283656171130684,13.036932615652299,589.5359325059027,571.1376291455836,570.7391743166327,583.0748759249677,3.394128342645699,3.4174711118604906,3.458372257431542,3.5164811444800623,Normal
COMP_06075,LOT_29,12.76826205495636,13.896151233636234,13.618629205222748,13.89479822581244,533.9514350650103,549.6832047465851,571.5547458119983,547.4356294900673,3.349831169544312,3.3776325581689646,3.4285959258335135,3.5212921131846002,Normal
COMP_06076,LOT_29,13.17555182299387,12.729826812549973,12.704543197268674,13.153398439708793,521.3335963148161,505.41989936919646,547.1678691432136,555.3242190505797,3.2964356542849655,10.010175272226494,14.95573577844094,23.321541892149515,Timing_Outlier
COMP_06077,LOT_29,13.441974870696761,13.399586967507672,13.781771964544001,13.659488036251425,542.5731247826739,547.8003261133463,586.9584162692352,561.8596579650725,3.3745162474938417,3.4442561578829265,3.4862928808766016,3.4935768883854506,Normal
COMP_06078,LOT_29,14.236927754246961,14.12641265130146,14.688436728998454,13.95155239908091,537.0050478533012,569.0769730269786,564.9853900397894,549.8330244782975,3.2891253328944314,3.3045268405267687,3.3368403560253235,3.423672640842603,Normal
COMP_06079,LOT_29,12.54258662336219,89.00276259393871,89.15956630354263,144.74251185383446,567.2240519514934,568.3150726633343,551.0431440275579,557.5893443267314,3.4834717863179954,3.5017317287419285,3.5006273423229715,3.5694234227560924,Dynamic_Outlier
COMP_06080,LOT_29,12.301191825797236,12.773989488511383,11.814019844440237,12.295946725125269,559.4437910590019,532.3173323320775,572.0503907488235,583.3443095770135,3.3642723923711753,3.374176689356501,3.3799833307249347,3.4400461644074034,Normal
COMP_06081,LOT_29,13.237235652238086,12.390360211505758,13.351026317624472,12.721142050756463,541.2153789995342,551.3869894170864,552.0627549964942,550.9702033677622,3.3125758391727143,3.444000147767994,3.380629232972918,3.420963474302556,Normal
COMP_06082,LOT_29,12.970070333703232,13.028687659134086,13.350374827307801,13.201154827095996,579.704190332717,584.5877558177507,577.9503521707753,595.3926248287519,3.317900585352223,3.374589440981432,3.494301946314719,3.4041417360685755,Normal
COMP_06083,LOT_29,13.178707800816527,14.127358655940245,14.702642986274585,16.136580810580604,563.6420273132771,577.7309818405936,620.1923854433601,713.1486791477449,3.334003993905825,3.3604340799792234,3.5474032750605327,3.632434605054958,Drift_Anomaly
COMP_06084,LOT_29,14.425725817159135,13.71649514570371,14.715748518765942,14.378309957217864,549.0347857860359,525.2220354949129,562.1206090910295,536.118078510607,3.332417839448571,3.373291687474892,3.4601734395061494,3.505134490365775,Normal
COMP_06085,LOT_29,12.506789960450073,12.936695660997906,12.416092483548507,12.737418476790875,575.6099326358815,1158.5156646679852,4793.102143004469,5153.217668555951,3.469015801386737,3.4647096880741843,3.4380205144735614,3.4452730989012372,Leakage_Only_Outlier
COMP_06086,LOT_29,13.09892651261581,12.728070164949605,13.000655191371273,13.158228400577778,541.1862340778526,557.4980483856408,553.5642880609179,565.8878086235143,3.3911234658195855,3.477317353298095,3.4496833858400766,3.411506279147182,Normal
COMP_06087,LOT_29,12.62971701775569,12.402090712387066,13.112520736956002,12.624775765499233,515.9945777858949,519.2420126492832,533.4518667665136,520.0357023631315,3.3764134705674143,3.4302398828249108,3.4480961843621727,3.4999307930045185,Normal
COMP_06088,LOT_29,12.875396702087865,12.717088882518608,13.544092223937088,12.81453360544646,587.5147294148137,579.7071704616261,591.5330259423013,583.973370869011,3.45687468119591,3.427279111369563,3.453114819591353,3.5258818876315154,Normal
COMP_06089,LOT_29,12.605852347033236,13.067212085952141,12.384284972514234,12.5370917611916,544.6967798355242,535.6481496507897,535.1261089274398,556.4987794793215,3.49185207629941,3.4924516134885852,3.4862595703358803,3.5272387168176285,Normal
COMP_06090,LOT_29,13.803312579958492,13.31483482961768,13.810952476852028,13.661067330189653,557.5174656514379,519.2112426062639,559.7150885873957,572.6716918532201,3.3036375570633045,3.3111405556159625,3.3509788907964775,3.3939678941726603,Normal
COMP_06091,LOT_29,13.432173527240684,13.207852902692789,13.327679739735052,12.988144285736928,581.0695573760801,2249.0232004425525,3456.023775534079,7417.668269539485,3.4075430083614373,3.415306737048658,3.4328897324101044,3.4469976217913443,Leakage_Only_Outlier
COMP_06092,LOT_29,13.296186334428997,13.130837774762137,13.425188414423856,12.984879968744172,583.7781866050906,590.0788557212542,582.3237718215906,636.631655802002,3.370916963838697,3.3581502973071418,3.4232403496762833,3.475090255984208,Normal
COMP_06093,LOT_29,12.731996768782517,13.238552329453785,13.382612344965644,13.06934668443578,545.8130849436016,575.5850924401452,559.3330476279805,550.8911810100366,3.4622432824486085,3.4407758063201523,3.50487574102581,3.5229159532565686,Normal
COMP_06094,LOT_29,13.576568016425018,13.870318775671304,13.579942327669084,13.941272159592167,542.5970537744159,549.3048880901781,538.3436315496538,563.4590294866128,3.4443349974080157,3.405965344261318,3.474105512368644,3.4402172134981623,Normal
COMP_06095,LOT_29,12.116725797261363,12.624818718944256,13.006480863428697,12.901709292877076,568.781296875862,560.5501870020732,564.4896515803206,547.7036281543577,3.404945352032471,3.4025894253709192,3.4036533011786867,3.456420991969402,Normal
COMP_06096,LOT_29,14.935128993938584,13.159892076084347,14.094167504239808,13.624002324851821,527.9966847381944,539.610240084121,568.3717608602,553.7566963929936,3.4069061524871054,3.40809932621481,3.4568918665993147,3.4853294865489324,Normal
COMP_06097,LOT_29,14.095811084382024,13.431033649119698,13.931613683017767,14.317920546330477,541.2746786063652,546.2065779559651,525.3191765891227,555.6431084139306,3.3902834575684455,3.352093686426233,3.4548005010320337,3.4093880220187036,Normal
COMP_06098,LOT_29,13.470601122111425,12.893121382605429,13.388169678145683,13.207352885216267,572.1644151230328,582.7003539762524,584.8249366572301,562.4354509995569,3.35876639250577,3.3782403719094454,3.4399264187794243,3.4308654629967164,Normal
COMP_06099,LOT_29,13.371095992762461,13.690884873408177,13.741823500571744,14.09851974597345,554.5243811829863,567.1419814709697,561.9313804567603,590.632520779523,3.346391755807083,3.3906688794937065,3.4087116089003566,3.442640298344356,Normal
COMP_06100,LOT_29,12.954461163678829,12.50760288727821,13.858274450292374,13.663994617533001,551.0359952767577,2262.3140255462613,3481.05916495778,6964.022835182644,3.4326286632141874,3.411065605886056,3.4669237207238974,3.4767475807442154,Leakage_Only_Outlier
COMP_06101,LOT_29,12.872892768599376,13.736403699381466,13.774578451895515,13.353209627003432,564.2983125434649,551.1151640989393,554.4627678281028,575.3373173204934,3.493433292248586,3.4394327515321246,3.4996955871053466,3.5143318191537585,Normal
COMP_06102,LOT_29,12.838963616895166,13.261193400356571,13.227744377911977,13.54333343210222,550.2594412966791,548.1992177386721,580.860670263025,580.5296407469539,3.367288752176835,3.3774780803552855,3.4343587499142165,3.4650878775250744,Normal
COMP_06103,LOT_29,12.971594441075043,13.746856305348167,13.880154909670233,13.467173632425784,555.611069657112,550.9674902960124,556.9728033520393,561.1387236376517,3.3690416826648146,3.4025984138910426,3.461977689586162,3.48543203532216,Normal
COMP_06104,LOT_29,13.27441898799693,14.054881300187745,13.286234283050424,13.761397279891362,538.962035585687,554.291079198284,552.92892034345,576.2503846845245,3.3441506384289608,3.361657444416121,3.334381973471016,3.4180675733608012,Normal
COMP_06105,LOT_29,13.441617579588435,13.291038808288027,13.684457123340067,14.673543570002145,554.619134045616,537.0016892997855,558.2122482884242,575.5926442298613,3.494556224983369,3.435874223540389,3.5342319453145414,3.6176755479222513,Normal
COMP_06106,LOT_29,13.015813501583052,12.202625583141028,12.588468585478086,12.647911236498604,596.8117204737886,553.4576112532941,575.9957110333946,593.4280901736377,3.3855280313260088,3.3852642556361787,3.425329772460888,3.3783179651584168,Normal
COMP_06107,LOT_29,12.50746991536457,13.04239326210683,12.882764777915039,13.033670355336556,563.5582560451307,586.9319550626084,554.8769536043501,593.3350445266074,3.3622448505711513,8.013081340289784,15.22024090899631,21.99475654712596,Timing_Outlier
COMP_06108,LOT_29,13.448601433745024,13.432420655161188,13.081095603605373,14.214230239584975,561.9239881633993,548.2701700552177,558.264386726457,553.4109147966805,3.405695187083516,3.3588306717761727,3.431391645139952,3.4142919489455372,Normal
COMP_06109,LOT_29,14.626544678358577,14.743169069130426,14.638727560482716,15.293235486445486,650.2129828702148,657.2947476158912,679.3576350909678,691.2622279896349,3.3393011492433855,3.322166158134683,3.3615405071717825,3.3183340210128405,Dynamic_Outlier
COMP_06110,LOT_29,13.613281879523168,13.859826473768244,14.31502412351229,13.791023256239427,574.1840797011045,557.9641553851282,548.6776092233081,568.4649095856992,3.425226702324148,3.3959240121624643,3.445694690316853,3.4855615887275473,Normal
COMP_06111,LOT_29,14.153221531968308,14.368912498462004,13.909827674721607,13.615019912210334,559.7996658609169,593.8088750063282,569.9640829661845,597.2968703959405,3.302687678080598,3.2683181108027255,3.313972584686931,3.3667902850846168,Normal
COMP_06112,LOT_29,12.8634344199486,13.026370061948558,12.932692621704268,13.64656178506003,544.0763099782266,553.6956206203483,543.3657084036336,560.8444633117515,3.4037432219953283,3.3726277777661973,3.444229886958084,3.4324250241533925,Normal
COMP_06113,LOT_29,12.60361007327497,12.956510019360872,13.002911788600128,13.569444389956086,538.6748563051996,532.9703230129408,536.9967178432311,562.763186738873,3.481334139481515,3.4683835755165515,3.498304238985076,3.5441175219179275,Normal
COMP_06114,LOT_29,13.94545785261799,13.88953900300684,14.101499676971793,13.67869355534593,445.42211398237225,440.49947380693476,451.7835504811041,435.2202747602308,3.3489551108559907,3.3621206993227215,3.373589971699016,3.4175823648471417,Leakage_Only_Outlier
COMP_06115,LOT_29,12.49313691582716,87.34769809990725,106.46463172700958,112.43350753527265,556.3988120887332,580.6807569926619,554.4804104653086,562.1744765484073,3.453436811744062,3.4069186279141657,3.4872527842504404,3.489223779366416,Dynamic_Outlier
COMP_06116,LOT_29,12.583562258741392,12.85894145106672,13.030926770846682,13.473079877232067,532.8503817923573,531.4572282880204,526.9618383796984,560.0009206854178,3.4170130981722524,3.3340572935582755,3.3816152894722156,3.449322446157441,Normal
COMP_06117,LOT_29,12.433843166894563,24.7552069456335,13.408370404919474,12.354840177016568,551.0245414702213,983.511657531763,570.7613886641831,562.7564697279437,3.2651735256598657,4.559793228612663,3.3048404733759056,3.316326857978759,Multivariate_Outlier
COMP_06118,LOT_29,13.516899285348769,12.983692875017672,14.039814512402792,13.88217267114784,542.3317623276794,522.6516724935998,550.4340721866346,531.488512967794,3.4216416705841377,3.4390920530551603,3.4867524354551964,3.4993046236066916,Normal
COMP_06119,LOT_29,13.058390574540548,13.645402158908283,13.599434762551718,13.76790409980755,574.057035933455,576.0960452850384,599.2451122348733,596.3568914341084,3.276145807896251,3.299490883067906,3.3526995220956843,3.3495513782551236,Normal
COMP_06120,LOT_30,14.449839612107933,13.744127438419392,14.078973899149249,13.54523077783378,558.527154572069,554.2244735896012,568.3502594689197,582.5437256405221,3.3532435118452484,3.397212809545276,3.401957267961233,3.411751308489884,Normal
COMP_06121,LOT_30,12.974545861123673,13.52396885884683,13.187283617445676,13.180947182568243,564.4968018196871,567.2758934335523,599.7315258409456,575.4358541644721,3.427175495044856,3.399274390498787,3.465405736613002,3.495071693343971,Normal
COMP_06122,LOT_30,13.468772725661916,13.103076342888047,13.752821828319664,13.430254143340598,538.9107570659809,569.4702979917214,556.4075976243656,568.5407548918039,3.3453944006091456,3.3845708847795475,3.4210034941324428,3.4661785250860406,Normal
COMP_06123,LOT_30,13.742257424138705,14.172591344624358,13.433854948051282,14.036241276714774,561.5397521396965,552.4157755988394,576.3242989481129,584.9992551307132,3.428682652210519,3.386939244456291,3.426612239093485,3.490693277254341,Normal
COMP_06124,LOT_30,13.553566122334017,13.478061109015382,13.184116473834534,13.839280843966389,581.4412300683348,556.203269697671,593.5126663613365,576.4329977903781,3.281773996379991,3.329697386608031,3.361997087418948,3.4276016928025164,Normal
COMP_06125,LOT_30,14.306047991040096,85.1079020742584,104.0843485737366,119.80851834230722,534.5453788948389,546.8162731827779,553.8567435139195,561.1399124656065,3.3595407716837173,3.3594287620824246,3.392096960705664,3.353594315781976,Dynamic_Outlier
COMP_06126,LOT_30,14.046833660409167,24.77803695609629,13.567188144695393,13.97474004777445,566.1917079062,991.239226305836,544.1437551777191,569.0591323195623,3.485542253497759,5.216050038208611,3.5229185032604775,3.6800080365001935,Multivariate_Outlier
COMP_06127,LOT_30,14.20688720253875,13.426797942542049,13.292457458701163,13.97888755151275,578.306227694302,541.2949235789943,565.472949857704,557.8650271835675,3.2877200686521433,3.367879745750894,3.410748730386842,3.413173048573044,Normal
COMP_06128,LOT_30,13.781269363339142,13.667138107261891,13.970899026085078,13.140191389897357,573.590300816906,602.3263821670996,584.2413378371881,571.2870388146748,3.3477429404174988,3.4321636602593024,3.4457740182559697,3.4971331293440944,Normal
COMP_06129,LOT_30,12.917893961817143,13.028875504596732,13.059800083297446,13.26068705223272,527.2825237201273,546.796194815655,554.6994052887852,567.6587768937802,3.3512471192921565,10.48354216262854,16.669703770283807,16.399482693185504,Timing_Outlier
COMP_06130,LOT_30,13.319619941530853,13.223224787001325,13.395221197266034,13.648018458080891,542.8134251454667,535.6084497946711,574.2324723348914,556.0748638368026,3.394316608749357,3.376239263876651,3.405442195336463,3.4566170203487334,Normal
COMP_06131,LOT_30,12.513275367526578,12.942608095738208,12.989180463475964,13.56119619301101,551.10463723203,543.3606275044546,553.56127778827,579.687027356333,3.421308717166079,3.4833197116600902,3.52457969047129,3.5118632213543597,Normal
COMP_06132,LOT_30,13.485005645655953,13.952893617594897,14.221492918049345,13.320408208369871,573.6040429162421,556.8727590031175,559.6496530736707,528.85002394228,3.412033877779996,3.366560061484459,3.381167673422053,3.426925709696127,Normal
COMP_06133,LOT_30,13.546522793810293,24.61236045574596,14.172178823656251,14.148906304943907,569.9988192783964,991.7531208773469,571.0023261878315,580.4428683373376,1.614993142175414,4.533151849527772,3.4879572517558657,3.420361870589431,Multivariate_Outlier
COMP_06134,LOT_30,14.682825509684244,14.409709637644202,14.402744638969526,15.019833792894909,525.7510315886472,542.9078373764959,541.8714571083941,564.4071227662103,3.3572627480688686,3.3978301683624825,3.431869294276913,3.487820316884365,Normal
COMP_06135,LOT_30,13.745291350419768,14.006491409254844,13.807579376825753,14.300742107533834,543.8733974661039,552.2633593091747,581.1301934273528,559.5152867619391,3.38332200070741,3.414379656101973,3.4030101662391554,3.385574540554754,Normal
COMP_06136,LOT_30,13.021019115413907,12.89549913196627,12.887354721958138,13.184912946040066,578.9419525003327,562.0530680489021,583.4773301042321,592.882622385772,3.496452564608358,3.534317069281886,3.526661784700847,3.587981472837352,Normal
COMP_06137,LOT_30,13.015589466063394,12.713301727761987,13.51790760749738,13.71416965276234,577.390351756749,576.056012981325,585.8517775286512,591.2843792438993,3.407890376628315,3.463031366106109,3.49170181184143,3.461405683615858,Normal
COMP_06138,LOT_30,12.500043320114708,12.868218891785192,13.458042902337164,13.250560968771202,563.6544770462197,571.4885388183359,562.6390592713846,573.6650056601306,3.437458443496966,3.484013154162475,3.4998225432062857,3.5627816622903596,Normal
COMP_06139,LOT_30,13.29386007863794,13.78072595010712,13.59615021249321,14.343395692178357,570.5741449348488,551.1364587717271,566.4589679260447,560.316727706968,3.4359851681254336,3.4047469469432015,3.4691350337643296,3.4900524557103445,Normal
COMP_06140,LOT_30,13.849470617808512,13.38438306684842,14.973562339959102,14.911697477803862,554.7542460392091,549.3875778582166,637.7717531095616,622.2849746261853,3.4105117803313174,3.4474658571752155,3.5355308257864824,3.6215429345514925,Drift_Anomaly
COMP_06141,LOT_30,13.050547895971144,13.563962711125798,13.258619847690394,13.6702444601291,573.9555305082954,615.987821885201,577.9996540860834,616.1080648040306,3.4679720243484926,3.4953262379113146,3.4943541564152905,3.5130438442256042,Normal
COMP_06142,LOT_30,13.595920408567556,13.918391101657996,13.70374402947688,15.011571256333681,546.094929769199,530.3962730778093,581.6698564562975,578.1046767586745,3.4006907424252986,3.383679972010927,5.674098102948339,3.473879926048603,Sensor_Glitch
COMP_06143,LOT_30,12.937112541192041,13.008563094710242,12.982272107342334,12.547325842072913,577.3416321318463,569.3533440367278,585.5566594886191,583.257553508607,3.40802307503229,3.3959452122246816,3.391254779640827,3.464440871949522,Normal
COMP_06144,LOT_30,13.36141593019752,14.32485797961021,15.329225628211345,16.185557205167118,550.8277504048449,534.2351444921305,614.8354983301465,652.2723973706669,3.403468192211471,3.4651492335860152,3.5676940435500186,3.7003373107394437,Drift_Anomaly
COMP_06145,LOT_30,10.907630604365107,10.04227233732172,11.390600243685848,11.877656971624868,460.8476121948692,437.63719216075265,477.28633117170097,488.3774078056976,3.385426571253472,3.393072101405861,3.4118407123822374,3.487163266954674,Dynamic_Outlier
COMP_06146,LOT_30,13.215573113534674,13.177499422921267,13.441957366486777,12.808542106479894,565.9877960450743,568.3101423485418,591.7621154465604,592.0804103769242,3.3698131851284927,3.4066327144073534,3.3809536873990123,3.3609742355995578,Normal
COMP_06147,LOT_30,13.768678226924672,80.18327447404188,97.58724466130543,107.86410361657539,641.5504233540362,649.6559407775263,635.4652037849228,649.0821299325288,3.346049690315971,3.344775632388742,3.40093077183449,3.429640754374121,Dynamic_Outlier
COMP_06148,LOT_30,13.738424205854503,13.234240154527393,13.572856505793892,13.734530549011986,545.9873216918719,579.2404632639542,565.0004754187556,595.0840017276752,3.3958905527833876,3.443199732771431,3.497420424777119,3.541979068599066,Normal
COMP_06149,LOT_30,13.801944675545807,14.724761144064535,14.698733421099444,14.98879053666941,571.8323728038494,575.8438157435062,590.3952556395254,602.2138069297622,3.348716910972971,3.4059984163149126,3.4623032905136184,3.449381229640071,Normal
COMP_06150,LOT_30,14.004499171220687,13.799975803122233,13.825676449842113,14.58580716073821,590.0960025995404,562.879802091253,576.8472377457147,578.3773868555458,3.400973399504583,3.385249018906166,3.4379714121414597,3.5097050105276875,Normal
COMP_06151,LOT_30,13.477261201562392,13.600330614068962,13.775999870729772,13.325273810341777,558.1260469866456,558.1797904361514,576.0806084250546,585.5313207785998,3.3930459091254264,3.379276948927906,3.485738590028681,3.4871091191404853,Normal
COMP_06152,LOT_30,13.894595155656914,14.03836209227168,14.003936007869951,13.950838612946065,542.4200702673145,576.8928767322889,531.2170855693333,553.2200017892126,3.3949483942262613,3.3744989909055185,3.3732858584831362,3.439946397467891,Normal
COMP_06153,LOT_30,12.920462157169014,13.516544488853045,15.020019394702453,16.866175440790833,527.8908435312443,564.530325582647,596.2119668280695,673.5200811053577,3.3787254220795275,10.050442257567818,17.361292451982056,22.445728208513028,Timing_Outlier
COMP_06154,LOT_30,13.555661141366064,13.37702039872849,14.378195623128205,13.469043438591825,546.136404626088,523.9702259585379,524.0689275420572,567.4337082674292,3.2847618697342242,3.323928791995699,3.3611091492507006,3.3813291860138244,Normal
COMP_06155,LOT_30,13.948242349416274,13.357595090395392,14.273564538291605,14.478196118302375,563.9949862798009,556.7892041281111,571.9418670627607,558.1247397959376,3.487419391641485,3.4942555514597022,3.4709644152114465,3.5658939110529673,Normal
COMP_06156,LOT_30,13.210022466118113,13.458175787718186,14.232660473003177,13.114306643986856,560.9097500603407,566.7668473930725,566.4797873062622,582.7571707713524,3.3132349676222286,3.3386172997635484,3.3110499348207307,3.439691792502027,Normal
COMP_06157,LOT_30,13.598962925370985,13.783163462564003,14.26170527254674,13.982423178226627,529.057510608044,537.5412297415054,539.3427987903901,548.9660400016357,3.318110399362805,3.3426370126764424,3.369453800471066,3.3517380566177852,Normal
COMP_06158,LOT_30,13.774923998874659,12.62641222545044,14.81342033933513,14.853908097273042,571.7913644016037,594.5115366880051,667.0642109566353,654.8487349045297,3.330664821371598,3.3922072311189653,3.4653482275940592,3.4849691105781497,Drift_Anomaly
COMP_06159,LOT_30,13.20331470190597,13.003296916372314,13.327468891919048,13.531868318611615,546.1823865098694,575.1087144340962,580.1456700139058,558.7363841485525,3.4568848552298195,3.4615530315253076,3.530014249724639,3.5263810355365943,Normal
COMP_06160,LOT_30,13.714857041028422,13.121307563924526,13.753034564096668,14.407501720958177,546.3112167820277,543.2139458728761,568.2853539137919,552.2766656685985,3.4506049380461183,3.436302219264817,3.427966590119414,3.4808581575794824,Normal
COMP_06161,LOT_30,13.793000248714742,13.816004236222064,14.047894030842857,13.801426245881382,594.1550163110508,579.9734402596697,620.6221849822379,605.7966674950441,3.3989648473856016,3.4260343484955667,3.4500745961377013,3.46550052687243,Normal
COMP_06162,LOT_30,13.409885846199423,12.976395253092225,13.506888277296083,13.82204957291118,549.8456800407575,584.2482311506448,579.4550431921924,587.2004802280206,3.4226702935904587,3.4190490886741083,3.4251343405138295,3.4703569738569215,Normal
COMP_06163,LOT_30,12.494462938844753,79.32349130055742,88.23195021606065,125.71282896853228,544.9477417240037,565.3943495371224,560.3397765237952,578.4548039160343,3.4848103129326513,3.4906536290254784,3.5234611024135596,3.5278898906843463,Dynamic_Outlier
COMP_06164,LOT_30,13.118437365272085,13.99369732469537,13.130915998407831,13.771804965424282,562.6209909083107,539.6594494212551,534.7777216691475,547.0796138362351,3.3745313387530804,3.3749009294710963,3.4240635616723756,3.4949935048988707,Normal
COMP_06165,LOT_30,13.299202572411675,13.363155550199924,13.164835112163955,13.982395025950446,527.3521393439831,517.559137315217,551.727575869093,528.374279881935,3.3607694381954434,3.4149760253250916,3.4525327615360366,3.4570150470709464,Normal
COMP_06166,LOT_30,13.49815263388112,13.349721731743271,13.802023382502494,13.396291865361693,561.4638337101064,550.0228562495412,531.9834586444287,561.5364564220667,3.44113693541704,9.97842972873763,14.601210065259307,17.720073326992694,Timing_Outlier
